cdate,cp,pctlead,pred_linr,pred_logr
2003-05-28,953.220000,-0.375600,0.057816,0.513198
2003-05-29,949.640000,1.469000,0.007485,0.490030
2003-05-30,963.590000,0.353900,-0.034236,0.485603
2003-06-02,967.000000,0.471600,0.069805,0.479458
2003-06-03,971.560000,1.511000,-0.003765,0.448432
2003-06-04,986.240000,0.395400,-0.038585,0.475302
2003-06-05,990.140000,-0.240400,-0.007420,0.474175
2003-06-06,987.760000,-1.197700,-0.042996,0.468624
2003-06-09,975.930000,0.913000,0.020585,0.489075
2003-06-10,984.840000,1.283500,0.049016,0.482567
2003-06-11,997.480000,0.103300,0.058252,0.483753
2003-06-12,998.510000,-0.991500,-0.009166,0.466842
2003-06-13,988.610000,2.238500,-0.066076,0.486829
2003-06-16,1010.740000,0.091000,0.050208,0.505566
2003-06-17,1011.660000,-0.155200,0.101083,0.499688
2003-06-18,1010.090000,-1.523600,-0.007722,0.459567
2003-06-19,994.700000,0.099500,-0.043955,0.498197
2003-06-20,995.690000,-1.411100,0.034669,0.506921
2003-06-23,981.640000,0.184400,0.127064,0.506051
2003-06-24,983.450000,-0.826700,0.068973,0.493454
2003-06-25,975.320000,1.076600,0.053358,0.514567
2003-06-26,985.820000,-0.973800,0.062422,0.517707
2003-06-27,976.220000,-0.176200,0.051248,0.531545
2003-06-30,974.500000,0.802500,0.088187,0.516952
2003-07-01,982.320000,1.163600,0.077315,0.522686
2003-07-02,993.750000,-0.810100,0.087134,0.509699
2003-07-03,985.700000,1.899200,0.006019,0.486600
2003-07-07,1004.420000,0.340500,0.012890,0.491741
2003-07-08,1007.840000,-0.558600,0.060285,0.501944
2003-07-09,1002.210000,-1.348000,0.020238,0.472817
2003-07-10,988.700000,0.954800,-0.032493,0.493162
2003-07-11,998.140000,0.573100,0.023563,0.502266
2003-07-14,1003.860000,-0.342700,0.106432,0.485260
2003-07-15,1000.420000,-0.632700,0.027757,0.476625
2003-07-16,994.090000,-1.243400,-0.020709,0.495707
2003-07-17,981.730000,1.180600,0.054285,0.531063
2003-07-18,993.320000,-1.461800,0.067872,0.513074
2003-07-21,978.800000,0.951200,0.118723,0.513555
2003-07-22,988.110000,0.050600,0.029680,0.481948
2003-07-23,988.610000,-0.709100,0.050958,0.529261
2003-07-24,981.600000,1.740000,0.064160,0.510061
2003-07-25,998.680000,-0.216300,-0.001975,0.505337
2003-07-28,996.520000,-0.726500,0.099095,0.516881
2003-07-29,989.280000,-0.180900,0.029271,0.473120
2003-07-30,987.490000,0.285600,0.012994,0.516278
2003-07-31,990.310000,-1.025900,0.066481,0.506735
2003-08-01,980.150000,0.272400,0.034210,0.493929
2003-08-04,982.820000,-1.766300,0.044756,0.496587
2003-08-05,965.460000,0.167800,0.075915,0.519560
2003-08-06,967.080000,0.728000,0.075377,0.512368
2003-08-07,974.120000,0.356200,0.073789,0.529311
2003-08-08,977.590000,0.306900,0.049040,0.505557
2003-08-11,980.590000,0.995300,0.037141,0.496864
2003-08-12,990.350000,-0.638200,0.043785,0.517479
2003-08-13,984.030000,0.658500,0.053912,0.503156
2003-08-14,990.510000,0.016200,0.006848,0.491724
2003-08-15,990.670000,0.915500,0.001909,0.498112
